Id;Label;Interval
8989;8989;13
8990;8990;1
8991;8991;1
8992;8992;5
8993;8993;1
8994;8994;10
8995;8995;13
8996;8996;11
8997;8997;1
8998;8998;4
8999;8999;1
9000;9000;3
9001;9001;3
9002;9002;16
9003;9003;14
9004;9004;11
9005;9005;1
9006;9006;7
9007;9007;3
9008;9008;1
9009;9009;1
9010;9010;13
9011;9011;12
9012;9012;11
9013;9013;2
9014;9014;2
9015;9015;2
9016;9016;1
9017;9017;2
9018;9018;14
9019;9019;1
9020;9020;12
9021;9021;14
9022;9022;10
9023;9023;1
9024;9024;14
9025;9025;11
9026;9026;11
9027;9027;1
9028;9028;1
9029;9029;1
9030;9030;2
9031;9031;1
9032;9032;2
9033;9033;1
9034;9034;13
9035;9035;11
9036;9036;1
9037;9037;3
9038;9038;1
9039;9039;12
9040;9040;3
9041;9041;2
9042;9042;2
9043;9043;1
9044;9044;2
9045;9045;2
9046;9046;2
9047;9047;11
9048;9048;1
9049;9049;2
9050;9050;1
9051;9051;1
9052;9052;10
9053;9053;11
9054;9054;12
9055;9055;11
9056;9056;13
9057;9057;11
9058;9058;2
9059;9059;2
9060;9060;3
9061;9061;11
9062;9062;11
9063;9063;2
9064;9064;1
9065;9065;1
9066;9066;2
9067;9067;2
9068;9068;4
9069;9069;1
9070;9070;1
9071;9071;11
9072;9072;1
9073;9073;11
9074;9074;1
9075;9075;1
9076;9076;12
9077;9077;12
9078;9078;1
9079;9079;3
9080;9080;11
9081;9081;1
9082;9082;1
9083;9083;13
9084;9084;1
9085;9085;1
9086;9086;4
9087;9087;5
9088;9088;2
9089;9089;3
9090;9090;7
9091;9091;3
9092;9092;13
9093;9093;5
9094;9094;14
9095;9095;7
9096;9096;3
9097;9097;11
9098;9098;1
9099;9099;1
9100;9100;12
9101;9101;10
9102;9102;6
9103;9103;1
9104;9104;1
9105;9105;11
9106;9106;3
9107;9107;2
9108;9108;11
9109;9109;5
9110;9110;16
9111;9111;1
9112;9112;12
9113;9113;14
9114;9114;11
9115;9115;2
9116;9116;12
9117;9117;2
9118;9118;3
9119;9119;1
9120;9120;2
9121;9121;1
9122;9122;1
9123;9123;1
9124;9124;6
9125;9125;1
9126;9126;1
9127;9127;2
9128;9128;6
9129;9129;11
9130;9130;11
9131;9131;12
9132;9132;1
9133;9133;1
9134;9134;66
9135;9135;1
9136;9136;2
9137;9137;2
9138;9138;4
9139;9139;11
9140;9140;2
9141;9141;1
9142;9142;2
9143;9143;1
9144;9144;14
9145;9145;2
9146;9146;11
9147;9147;5
9148;9148;2
9149;9149;11
9150;9150;10
9151;9151;12
9152;9152;18
9153;9153;18
9154;9154;11
9155;9155;12
9156;9156;2
9157;9157;1
9158;9158;12
9159;9159;3
9160;9160;12
9161;9161;12
9162;9162;2
9163;9163;11
9164;9164;11
9165;9165;2
9166;9166;11
9167;9167;11
9168;9168;10
9169;9169;4
9170;9170;2
9171;9171;4
9172;9172;1
9173;9173;1
9174;9174;1
9175;9175;12
9176;9176;3
9177;9177;3
9178;9178;1
9179;9179;1
9180;9180;4
9181;9181;11
9182;9182;1
9183;9183;1
9184;9184;1
9185;9185;1
9186;9186;2
9187;9187;12
9188;9188;2
9189;9189;7
9190;9190;1
9191;9191;11
9192;9192;1
9193;9193;12
9194;9194;2
9195;9195;3
9196;9196;1
9197;9197;1
9198;9198;4
9199;9199;1
9200;9200;12
9201;9201;1
9202;9202;11
9203;9203;1
9204;9204;2
9205;9205;1
9206;9206;12
9207;9207;9
9208;9208;1
9209;9209;11
9210;9210;3
9211;9211;1
9212;9212;10
9213;9213;1
9214;9214;13
9215;9215;11
9216;9216;15
9217;9217;3
9218;9218;3
9219;9219;1
9220;9220;2
9221;9221;2
9222;9222;1
9223;9223;3
9224;9224;12
9225;9225;2
9226;9226;4
9227;9227;2
9228;9228;11
9229;9229;3
9230;9230;2
9231;9231;2
9232;9232;1
9233;9233;12
9234;9234;1
9235;9235;11
9236;9236;1
9237;9237;3
9238;9238;1
9239;9239;2
9240;9240;1
9241;9241;1
9242;9242;11
9243;9243;2
9244;9244;2
9245;9245;1
9246;9246;1
9247;9247;5
9248;9248;1
9249;9249;1
9250;9250;11
9251;9251;1
9252;9252;5
9253;9253;2
9254;9254;1
9255;9255;1
9256;9256;1
9257;9257;2
9258;9258;3
9259;9259;11
9260;9260;1
9261;9261;1
9262;9262;10
9263;9263;13
9264;9264;11
9265;9265;4
9266;9266;3
9267;9267;11
9268;9268;6
9269;9269;2
9270;9270;1
9271;9271;3
9272;9272;1
9273;9273;3
9274;9274;1
9275;9275;2
9276;9276;15
9277;9277;2
9278;9278;1
9279;9279;12
9280;9280;11
9281;9281;2
9282;9282;15
9283;9283;1
9284;9284;1
9285;9285;1
9286;9286;11
9287;9287;6
9288;9288;12
9289;9289;1
9290;9290;2
9291;9291;2
9292;9292;12
9293;9293;12
9294;9294;2
9295;9295;2
9296;9296;3
9297;9297;3
9298;9298;1
9299;9299;11
9300;9300;15
9301;9301;4
9302;9302;13
9303;9303;3
9304;9304;12
9305;9305;1
9306;9306;12
9307;9307;2
9308;9308;1
9309;9309;13
9310;9310;1
9311;9311;11
9312;9312;1
9313;9313;2
9314;9314;12
9315;9315;1
9316;9316;3
9317;9317;1
9318;9318;11
9319;9319;15
9320;9320;1
9321;9321;3
9322;9322;14
9323;9323;11
9324;9324;4
9325;9325;1
9326;9326;2
9327;9327;2
9328;9328;1
9329;9329;11
9330;9330;2
9331;9331;12
9332;9332;1
9333;9333;1
9334;9334;2
9335;9335;11
9336;9336;1
9337;9337;2
9338;9338;11
9339;9339;2
9340;9340;1
9341;9341;11
9342;9342;1
9343;9343;3
9344;9344;10
9345;9345;2
9346;9346;15
9347;9347;2
9348;9348;10
9349;9349;1
9350;9350;10
9351;9351;3
9352;9352;9
9353;9353;3
9354;9354;1
9355;9355;2
9356;9356;12
9357;9357;5
9358;9358;14
9359;9359;1
9360;9360;2
9361;9361;2
9362;9362;2
9363;9363;12
9364;9364;10
9365;9365;2
9366;9366;11
9367;9367;10
9368;9368;4
9369;9369;2
9370;9370;14
9371;9371;1
9372;9372;1
9373;9373;1
9374;9374;14
9375;9375;1
9376;9376;2
9377;9377;4
9378;9378;13
9379;9379;11
9380;9380;11
9381;9381;13
9382;9382;6
9383;9383;2
9384;9384;2
9385;9385;1
9386;9386;1
9387;9387;8
9388;9388;1
9389;9389;1
9390;9390;11
9391;9391;12
9392;9392;1
9393;9393;1
9394;9394;1
9395;9395;5
9396;9396;11
9397;9397;1
9398;9398;2
9399;9399;2
9400;9400;11
9401;9401;13
9402;9402;11
9403;9403;5
9404;9404;12
9405;9405;12
9406;9406;2
9407;9407;2
9408;9408;2
9409;9409;2
9410;9410;4
9411;9411;2
9412;9412;12
9413;9413;1
9414;9414;1
9415;9415;11
9416;9416;1
9417;9417;11
9418;9418;11
9419;9419;1
9420;9420;2
9421;9421;13
9422;9422;2
9423;9423;1
9424;9424;6
9425;9425;10
9426;9426;1
9427;9427;1
9428;9428;1
9429;9429;3
9430;9430;2
9431;9431;2
9432;9432;12
9433;9433;2
9434;9434;1
9435;9435;1
9436;9436;1
9437;9437;1
9438;9438;1
9439;9439;2
9440;9440;11
9441;9441;2
9442;9442;10
9443;9443;2
9444;9444;11
9445;9445;12
9446;9446;1
9447;9447;1
9448;9448;2
9449;9449;2
9450;9450;3
9451;9451;11
9452;9452;1
9453;9453;3
9454;9454;3
9455;9455;12
9456;9456;7
9457;9457;3
9458;9458;1
9459;9459;7
9460;9460;3
9461;9461;2
9462;9462;2
9463;9463;11
9464;9464;3
9465;9465;1
9466;9466;1
9467;9467;2
9468;9468;11
9469;9469;2
9470;9470;2
9471;9471;1
9472;9472;3
9473;9473;1
9474;9474;5
9475;9475;11
9476;9476;11
9477;9477;1
9478;9478;12
9479;9479;3
9480;9480;4
9481;9481;2
9482;9482;3
9483;9483;1
9484;9484;1
9485;9485;1
9486;9486;11
9487;9487;2
9488;9488;2
9489;9489;11
9490;9490;13
9491;9491;1
9492;9492;2
9493;9493;1
9494;9494;1
9495;9495;3
9496;9496;2
9497;9497;2
9498;9498;1
9499;9499;3
9500;9500;11
9501;9501;3
9502;9502;1
9503;9503;13
9504;9504;2
9505;9505;3
9506;9506;1
9507;9507;1
9508;9508;3
9509;9509;1
9510;9510;8
9511;9511;11
9512;9512;3
9513;9513;1
9514;9514;3
9515;9515;1
9516;9516;2
9517;9517;2
9518;9518;1
9519;9519;12
9520;9520;11
9521;9521;12
9522;9522;1
9523;9523;3
9524;9524;3
9525;9525;13
9526;9526;1
9527;9527;1
9528;9528;11
9529;9529;1
9530;9530;2
9531;9531;12
9532;9532;1
9533;9533;2
9534;9534;10
9535;9535;1
9536;9536;5
9537;9537;1
9538;9538;2
9539;9539;4
9540;9540;1
9541;9541;11
9542;9542;11
9543;9543;12
9544;9544;11
9545;9545;12
9546;9546;2
9547;9547;18
9548;9548;10
9549;9549;1
9550;9550;1
9551;9551;1
9552;9552;1
9553;9553;1
9554;9554;6
9555;9555;1
9556;9556;2
9557;9557;1
9558;9558;1
9559;9559;1
9560;9560;2
9561;9561;3
9562;9562;11
9563;9563;1
9564;9564;11
9565;9565;7
9566;9566;1
9567;9567;11
9568;9568;1
9569;9569;6
9570;9570;4
9571;9571;11
9572;9572;11
9573;9573;12
9574;9574;2
9575;9575;1
9576;9576;1
9577;9577;1
9578;9578;1
9579;9579;1
9580;9580;2
9581;9581;1
9582;9582;2
9583;9583;6
9584;9584;2
9585;9585;1
9586;9586;10
9587;9587;3
9588;9588;1
9589;9589;10
9590;9590;11
9591;9591;1
9592;9592;3
9593;9593;1
9594;9594;12
9595;9595;1
9596;9596;1
9597;9597;1
9598;9598;1
9599;9599;11
9600;9600;2
9601;9601;3
9602;9602;6
9603;9603;11
9604;9604;1
9605;9605;11
9606;9606;2
9607;9607;2
9608;9608;11
9609;9609;2
9610;9610;2
9611;9611;1
9612;9612;2
9613;9613;1
9614;9614;14
9615;9615;3
9616;9616;1
9617;9617;1
9618;9618;1
9619;9619;11
9620;9620;11
9621;9621;1
9622;9622;11
9623;9623;2
9624;9624;11
9625;9625;1
9626;9626;1
9627;9627;2
9628;9628;13
9629;9629;12
9630;9630;1
9631;9631;1
9632;9632;2
9633;9633;12
9634;9634;13
9635;9635;16
9636;9636;14
9637;9637;2
9638;9638;1
9639;9639;13
9640;9640;2
9641;9641;1
9642;9642;11
9643;9643;2
9644;9644;1
9645;9645;1
9646;9646;11
9647;9647;1
9648;9648;1
9649;9649;2
9650;9650;2
9651;9651;1
9652;9652;11
9653;9653;4
9654;9654;1
9655;9655;11
9656;9656;1
9657;9657;1
9658;9658;3
9659;9659;11
9660;9660;11
9661;9661;10
9662;9662;1
9663;9663;1
9664;9664;1
9665;9665;4
9666;9666;12
9667;9667;11
9668;9668;4
9669;9669;3
9670;9670;12
9671;9671;4
9672;9672;2
9673;9673;4
9674;9674;11
9675;9675;4
9676;9676;1
9677;9677;2
9678;9678;2
9679;9679;2
9680;9680;1
9681;9681;2
9682;9682;11
9683;9683;11
9684;9684;11
9685;9685;1
9686;9686;3
9687;9687;5
9688;9688;1
9689;9689;1
9690;9690;1
9691;9691;1
9692;9692;10
9693;9693;3
9694;9694;2
9695;9695;1
9696;9696;17
9697;9697;2
9698;9698;11
9699;9699;11
9700;9700;11
9701;9701;12
9702;9702;17
9703;9703;1
9704;9704;3
9705;9705;6
9706;9706;2
9707;9707;15
9708;9708;1
9709;9709;10
9710;9710;1
9711;9711;2
9712;9712;2
9713;9713;2
9714;9714;13
9715;9715;1
9716;9716;2
9717;9717;4
9718;9718;9
9719;9719;2
9720;9720;23
9721;9721;11
9722;9722;14
9723;9723;11
9724;9724;11
9725;9725;1
9726;9726;11
9727;9727;2
9728;9728;2
9729;9729;1
9730;9730;1
9731;9731;2
9732;9732;13
9733;9733;11
9734;9734;11
9735;9735;2
9736;9736;2
9737;9737;2
9738;9738;4
9739;9739;2
9740;9740;4
9741;9741;1
9742;9742;1
9743;9743;12
9744;9744;5
9745;9745;4
9746;9746;12
9747;9747;2
9748;9748;1
9749;9749;2
9750;9750;3
9751;9751;1
9752;9752;2
9753;9753;11
9754;9754;1
9755;9755;13
9756;9756;12
9757;9757;3
9758;9758;11
9759;9759;3
9760;9760;2
9761;9761;1
9762;9762;1
9763;9763;1
9764;9764;1
9765;9765;2
9766;9766;2
9767;9767;2
9768;9768;11
9769;9769;1
9770;9770;2
9771;9771;12
9772;9772;11
9773;9773;2
9774;9774;18
9775;9775;11
9776;9776;12
9777;9777;2
9778;9778;1
9779;9779;3
9780;9780;5
9781;9781;4
9782;9782;1
9783;9783;11
9784;9784;3
9785;9785;11
9786;9786;8
9787;9787;2
9788;9788;1
9789;9789;1
9790;9790;1
9791;9791;2
9792;9792;2
9793;9793;2
9794;9794;2
9795;9795;1
9796;9796;1
9797;9797;11
9798;9798;11
9799;9799;3
9800;9800;11
9801;9801;2
9802;9802;11
9803;9803;11
9804;9804;1
9805;9805;1
9806;9806;2
9807;9807;2
9808;9808;3
9809;9809;1
9810;9810;2
9811;9811;1
9812;9812;2
9813;9813;12
9814;9814;1
9815;9815;2
9816;9816;1
9817;9817;1
9818;9818;1
9819;9819;2
9820;9820;1
9821;9821;3
9822;9822;1
9823;9823;2
9824;9824;11
9825;9825;11
9826;9826;4
9827;9827;1
9828;9828;11
9829;9829;1
9830;9830;1
9831;9831;2
9832;9832;12
9833;9833;6
9834;9834;11
9835;9835;2
9836;9836;3
9837;9837;11
9838;9838;2
9839;9839;12
9840;9840;1
9841;9841;11
9842;9842;1
9843;9843;12
9844;9844;12
9845;9845;10
9846;9846;2
9847;9847;11
9848;9848;12
9849;9849;13
9850;9850;1
9851;9851;12
9852;9852;2
9853;9853;1
9854;9854;1
9855;9855;2
9856;9856;10
9857;9857;12
9858;9858;1
9859;9859;4
9860;9860;13
9861;9861;11
9862;9862;2
9863;9863;2
9864;9864;11
9865;9865;11
9866;9866;6
9867;9867;14
9868;9868;2
9869;9869;12
9870;9870;1
9871;9871;12
9872;9872;1
9873;9873;1
9874;9874;8
9875;9875;12
9876;9876;1
9877;9877;11
9878;9878;2
9879;9879;1
9880;9880;12
9881;9881;11
9882;9882;12
9883;9883;1
9884;9884;17
9885;9885;1
9886;9886;3
9887;9887;1
9888;9888;1
9889;9889;1
9890;9890;1
9891;9891;10
9892;9892;12
9893;9893;2
9894;9894;14
9895;9895;11
9896;9896;11
9897;9897;1
9898;9898;10
9899;9899;2
9900;9900;2
9901;9901;11
9902;9902;5
9903;9903;1
9904;9904;1
9905;9905;11
9906;9906;3
9907;9907;13
9908;9908;13
9909;9909;11
9910;9910;11
9911;9911;2
9912;9912;11
9913;9913;11
9914;9914;1
9915;9915;1
9916;9916;14
9917;9917;2
9918;9918;1
9919;9919;1
9920;9920;1
9921;9921;2
9922;9922;11
9923;9923;4
9924;9924;12
9925;9925;1
9926;9926;11
9927;9927;11
9928;9928;1
9929;9929;1
9930;9930;1
9931;9931;11
9932;9932;1
9933;9933;1
9934;9934;1
9935;9935;3
9936;9936;11
9937;9937;1
9938;9938;4
9939;9939;2
9940;9940;11
9941;9941;1
9942;9942;2
9943;9943;11
9944;9944;1
9945;9945;1
9946;9946;12
9947;9947;11
9948;9948;1
9949;9949;2
9950;9950;11
9951;9951;12
9952;9952;11
9953;9953;3
9954;9954;4
9955;9955;11
9956;9956;2
9957;9957;2
9958;9958;1
9959;9959;11
9960;9960;14
9961;9961;1
9962;9962;2
9963;9963;1
9964;9964;11
9965;9965;13
9966;9966;11
9967;9967;2
9968;9968;3
9969;9969;3
9970;9970;4
9971;9971;2
9972;9972;1
9973;9973;1
9974;9974;14
9975;9975;2
9976;9976;2
9977;9977;2
9978;9978;1
9979;9979;1
9980;9980;1
9981;9981;2
9982;9982;3
9983;9983;12
9984;9984;1
9985;9985;2
9986;9986;13
9987;9987;12
9988;9988;2
9989;9989;1
9990;9990;2
9991;9991;1
9992;9992;2
9993;9993;2
9994;9994;3
9995;9995;1
9996;9996;11
9997;9997;1
9998;9998;11
9999;9999;3
10000;10000;11
10001;10001;1
10002;10002;1
10003;10003;1
10004;10004;2
10005;10005;10
10006;10006;2
10007;10007;10
10008;10008;10
10009;10009;1
10010;10010;1
10011;10011;2
10012;10012;2
10013;10013;2
10014;10014;2
10015;10015;1
10016;10016;2
10017;10017;1
10018;10018;2
10019;10019;12
10020;10020;12
10021;10021;11
10022;10022;15
10023;10023;2
10024;10024;2
10025;10025;11
10026;10026;8
10027;10027;1
10028;10028;1
10029;10029;4
10030;10030;11
10031;10031;1
10032;10032;1
10033;10033;11
10034;10034;1
10035;10035;2
10036;10036;6
10037;10037;2
10038;10038;11
10039;10039;12
10040;10040;2
10041;10041;12
10042;10042;2
10043;10043;27
10044;10044;2
10045;10045;13
10046;10046;1
10047;10047;12
10048;10048;1
10049;10049;1
10050;10050;1
10051;10051;12
10052;10052;1
10053;10053;1
10054;10054;13
10055;10055;2
10056;10056;2
10057;10057;8
10058;10058;1
10059;10059;5
10060;10060;11
10061;10061;1
10062;10062;1
10063;10063;12
10064;10064;1
10065;10065;11
10066;10066;12
10067;10067;2
10068;10068;11
10069;10069;11
10070;10070;11
10071;10071;2
10072;10072;8
10073;10073;12
10074;10074;8
10075;10075;11
10076;10076;1
10077;10077;1
10078;10078;11
10079;10079;6
10080;10080;3
10081;10081;13
10082;10082;12
10083;10083;11
10084;10084;2
10085;10085;11
10086;10086;1
10087;10087;1
10088;10088;1
10089;10089;1
10090;10090;4
10091;10091;1
10092;10092;1
10093;10093;1
10094;10094;1
10095;10095;1
10096;10096;2
10097;10097;1
10098;10098;1
10099;10099;1
10100;10100;1
10101;10101;1
10102;10102;1
10103;10103;11
10104;10104;2
10105;10105;3
10106;10106;1
10107;10107;1
10108;10108;1
10109;10109;1
10110;10110;10
10111;10111;17
10112;10112;1
10113;10113;1
10114;10114;1
10115;10115;11
10116;10116;11
10117;10117;1
10118;10118;12
10119;10119;5
10120;10120;3
10121;10121;1
10122;10122;3
10123;10123;1
10124;10124;2
10125;10125;11
10126;10126;3
10127;10127;2
10128;10128;2
10129;10129;1
10130;10130;2
10131;10131;11
10132;10132;12
10133;10133;12
10134;10134;1
10135;10135;11
10136;10136;1
10137;10137;11
10138;10138;1
10139;10139;9
10140;10140;6
10141;10141;12
10142;10142;2
10143;10143;4
10144;10144;11
10145;10145;11
10146;10146;2
10147;10147;12
10148;10148;3
10149;10149;13
10150;10150;6
10151;10151;2
10152;10152;1
10153;10153;2
10154;10154;1
10155;10155;2
10156;10156;12
10157;10157;1
10158;10158;1
10159;10159;16
10160;10160;3
10161;10161;2
10162;10162;2
10163;10163;12
10164;10164;1
10165;10165;10
10166;10166;1
10167;10167;2
10168;10168;1
10169;10169;1
10170;10170;12
10171;10171;1
10172;10172;5
10173;10173;12
10174;10174;10
10175;10175;1
10176;10176;11
10177;10177;13
10178;10178;10
10179;10179;3
10180;10180;1
10181;10181;1
10182;10182;1
10183;10183;15
10184;10184;2
10185;10185;13
10186;10186;11
10187;10187;2
10188;10188;3
10189;10189;11
10190;10190;1
10191;10191;1
10192;10192;2
10193;10193;13
10194;10194;13
10195;10195;11
10196;10196;2
10197;10197;1
10198;10198;1
10199;10199;10
10200;10200;2
10201;10201;11
10202;10202;3
10203;10203;11
10204;10204;1
10205;10205;1
10206;10206;1
10207;10207;3
10208;10208;11
10209;10209;1
10210;10210;1
10211;10211;1
10212;10212;1
10213;10213;1
10214;10214;1
10215;10215;1
10216;10216;1
10217;10217;1
10218;10218;1
10219;10219;1
10220;10220;11
10221;10221;2
10222;10222;1
10223;10223;11
10224;10224;1
10225;10225;11
10226;10226;3
10227;10227;1
10228;10228;1
10229;10229;1
10230;10230;12
10231;10231;20
10232;10232;1
10233;10233;2
10234;10234;10
10235;10235;1
10236;10236;11
10237;10237;1
10238;10238;9
10239;10239;3
10240;10240;2
10241;10241;1
10242;10242;2
10243;10243;3
10244;10244;11
10245;10245;12
10246;10246;2
10247;10247;2
10248;10248;1
10249;10249;7
10250;10250;2
10251;10251;3
10252;10252;11
10253;10253;1
10254;10254;1
10255;10255;1
10256;10256;2
10257;10257;3
10258;10258;2
10259;10259;1
10260;10260;1
10261;10261;1
10262;10262;2
10263;10263;13
10264;10264;11
10265;10265;2
10266;10266;1
10267;10267;1
10268;10268;6
10269;10269;11
10270;10270;11
10271;10271;11
10272;10272;10
10273;10273;11
10274;10274;1
10275;10275;1
10276;10276;11
10277;10277;2
10278;10278;1
10279;10279;1
10280;10280;12
10281;10281;11
10282;10282;1
10283;10283;1
10284;10284;2
10285;10285;2
10286;10286;2
10287;10287;2
10288;10288;4
10289;10289;2
10290;10290;3
10291;10291;2
10292;10292;11
10293;10293;2
10294;10294;8
10295;10295;10
10296;10296;1
10297;10297;2
10298;10298;6
10299;10299;1
10300;10300;2
10301;10301;1
10302;10302;1
10303;10303;10
10304;10304;2
10305;10305;3
10306;10306;11
10307;10307;1
10308;10308;2
10309;10309;1
10310;10310;11
10311;10311;2
10312;10312;11
10313;10313;2
10314;10314;11
10315;10315;6
10316;10316;1
10317;10317;1
10318;10318;11
10319;10319;1
10320;10320;1
10321;10321;11
10322;10322;1
10323;10323;1
10324;10324;11
10325;10325;3
10326;10326;11
10327;10327;12
10328;10328;3
10329;10329;2
10330;10330;11
10331;10331;1
10332;10332;2
10333;10333;1
10334;10334;11
10335;10335;1
10336;10336;5
10337;10337;3
10338;10338;2
10339;10339;1
10340;10340;11
10341;10341;1
10342;10342;1
10343;10343;1
10344;10344;11
10345;10345;10
10346;10346;3
10347;10347;1
10348;10348;1
10349;10349;12
10350;10350;1
10351;10351;11
10352;10352;2
10353;10353;1
10354;10354;2
10355;10355;1
10356;10356;2
10357;10357;1
10358;10358;1
10359;10359;11
10360;10360;2
10361;10361;9
10362;10362;1
10363;10363;3
10364;10364;2
10365;10365;11
10366;10366;1
10367;10367;1
10368;10368;10
10369;10369;9
10370;10370;1
10371;10371;4
10372;10372;11
10373;10373;3
10374;10374;1
10375;10375;1
10376;10376;11
10377;10377;12
10378;10378;12
10379;10379;11
10380;10380;1
10381;10381;11
10382;10382;2
10383;10383;11
10384;10384;1
10385;10385;11
10386;10386;1
10387;10387;11
10388;10388;1
10389;10389;1
10390;10390;1
10391;10391;11
10392;10392;11
10393;10393;1
10394;10394;2
10395;10395;1
10396;10396;11
10397;10397;11
10398;10398;4
10399;10399;1
10400;10400;1
10401;10401;1
10402;10402;1
10403;10403;11
10404;10404;12
10405;10405;1
10406;10406;2
10407;10407;1
10408;10408;1
10409;10409;1
10410;10410;11
10411;10411;1
10412;10412;1
10413;10413;2
10414;10414;1
10415;10415;1
10416;10416;7
10417;10417;11
10418;10418;12
10419;10419;1
10420;10420;1
10421;10421;2
10422;10422;2
10423;10423;2
10424;10424;1
10425;10425;12
10426;10426;10
10427;10427;1
10428;10428;2
10429;10429;11
10430;10430;1
10431;10431;6
10432;10432;1
10433;10433;3
10434;10434;11
10435;10435;4
10436;10436;2
10437;10437;10
10438;10438;2
10439;10439;2
10440;10440;6
10441;10441;5
10442;10442;1
10443;10443;11
10444;10444;1
10445;10445;11
10446;10446;12
10447;10447;1
10448;10448;1
10449;10449;12
10450;10450;3
10451;10451;1
10453;10453;10
10454;10454;10
10455;10455;1
10456;10456;12
10457;10457;2
10458;10458;11
10459;10459;1
10460;10460;10
10461;10461;1
10462;10462;1
10463;10463;11
10464;10464;2
10465;10465;11
10466;10466;11
10467;10467;1
10468;10468;11
10469;10469;1
10470;10470;2
10471;10471;11
10472;10472;11
10473;10473;4
10474;10474;11
10475;10475;1
10476;10476;1
10477;10477;3
10478;10478;2
10479;10479;12
10480;10480;11
10481;10481;11
10482;10482;1
10483;10483;11
10484;10484;10
10485;10485;1
10486;10486;1
10487;10487;11
10488;10488;1
10489;10489;11
10490;10490;1
10491;10491;3
10492;10492;2
10494;10494;1
10495;10495;1
10496;10496;11
10497;10497;3
10498;10498;11
10499;10499;1
10500;10500;11
10501;10501;11
10502;10502;1
10503;10503;11
10504;10504;2
10505;10505;1
10506;10506;1
10507;10507;12
10508;10508;11
10509;10509;2
10510;10510;1
10511;10511;11
10512;10512;1
10513;10513;2
10514;10514;10
10515;10515;1
10516;10516;2
10517;10517;11
10518;10518;11
10519;10519;4
10520;10520;12
10521;10521;11
10522;10522;3
10523;10523;2
10524;10524;1
10525;10525;1
10526;10526;12
10527;10527;2
10528;10528;2
10529;10529;3
10530;10530;10
10531;10531;1
10532;10532;11
10533;10533;6
10534;10534;2
10535;10535;2
10536;10536;6
10537;10537;2
10538;10538;10
10539;10539;10
10540;10540;2
10541;10541;1
10542;10542;1
10543;10543;3
10544;10544;2
10545;10545;11
10546;10546;10
10547;10547;1
10548;10548;2
10549;10549;1
10550;10550;2
10551;10551;2
10552;10552;1
10553;10553;11
10554;10554;11
10555;10555;11
10556;10556;11
10557;10557;8
10558;10558;1
10559;10559;11
10560;10560;1
10561;10561;10
10562;10562;9
10563;10563;11
10564;10564;2
10565;10565;1
10566;10566;12
10567;10567;2
10568;10568;1
10569;10569;11
10570;10570;1
10571;10571;1
10572;10572;1
10573;10573;1
10574;10574;11
10575;10575;2
10576;10576;1
10577;10577;11
10578;10578;12
10579;10579;11
10580;10580;10
10581;10581;1
10582;10582;1
10583;10583;2
10584;10584;1
10585;10585;2
10586;10586;2
10587;10587;10
10588;10588;3
10589;10589;1
10590;10590;12
10591;10591;1
10592;10592;2
10593;10593;11
10594;10594;11
10595;10595;2
10596;10596;1
10597;10597;11
10598;10598;11
10599;10599;5
10600;10600;1
10601;10601;12
10602;10602;2
10603;10603;1
10604;10604;1
10605;10605;1
10606;10606;10
10607;10607;11
10608;10608;1
10609;10609;2
10610;10610;1
10611;10611;1
10612;10612;2
10613;10613;12
10614;10614;1
10615;10615;1
10616;10616;1
10617;10617;2
10618;10618;10
10619;10619;11
10620;10620;1
10621;10621;1
10622;10622;1
10623;10623;11
10624;10624;2
10625;10625;1
10626;10626;13
10627;10627;10
10628;10628;11
10629;10629;3
10630;10630;1
10631;10631;1
10632;10632;11
10633;10633;2
10634;10634;1
10635;10635;11
10636;10636;2
10637;10637;1
10638;10638;2
10639;10639;10
10640;10640;1
10641;10641;2
10642;10642;11
10643;10643;1
10644;10644;2
10645;10645;1
10646;10646;1
10648;10648;2
10649;10649;12
10650;10650;12
10651;10651;1
10652;10652;1
10653;10653;11
10654;10654;11
10655;10655;11
10656;10656;1
10657;10657;6
10658;10658;1
10659;10659;2
10660;10660;2
10661;10661;11
10662;10662;11
10663;10663;11
10664;10664;2
10665;10665;1
10666;10666;2
10667;10667;1
10668;10668;2
10669;10669;1
10670;10670;2
10671;10671;13
10672;10672;1
10673;10673;11
10674;10674;12
10675;10675;1
10676;10676;1
10677;10677;11
10678;10678;1
10679;10679;11
10680;10680;11
10681;10681;11
10682;10682;1
10683;10683;1
10684;10684;2
10685;10685;1
10686;10686;2
10687;10687;1
10688;10688;1
10689;10689;1
10690;10690;11
10691;10691;1
10692;10692;1
10693;10693;1
10694;10694;1
10695;10695;2
10696;10696;11
10697;10697;1
10698;10698;1
10699;10699;1
10700;10700;11
10701;10701;11
10702;10702;1
10703;10703;11
10704;10704;11
10705;10705;11
10706;10706;12
10707;10707;1
10708;10708;2
10709;10709;11
10710;10710;11
10711;10711;7
10712;10712;1
10713;10713;1
10714;10714;10
10715;10715;11
10716;10716;1
10717;10717;11
10718;10718;1
10719;10719;7
10720;10720;1
10721;10721;11
10722;10722;1
10723;10723;10
10724;10724;11
10725;10725;1
10726;10726;12
10727;10727;2
10728;10728;2
10729;10729;2
10730;10730;11
10731;10731;1
10732;10732;2
10733;10733;11
10734;10734;1
10735;10735;12
10736;10736;11
10737;10737;1
10738;10738;1
10739;10739;11
